Tanggal,Bahan_pangan,Daerah,Harga_lag_1,Harga_lag_7,Harga_lag_30,Google_trends,Harga,MYRUSD,THBUSD,USDIDR,SGDIDR
2024-11-04,Tepung Terigu (Curah),Sumatera Utara,0,0,0,36,0,3331.0,422.0,14502.0,3331.0
2024-11-05,Bawang Merah,Aceh,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Bali,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Banten,0,0,0,30,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Bengkulu,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,DI Yogyakarta,0,0,0,34,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,DKI Jakarta,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Gorontalo,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Jambi,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Jawa Barat,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Jawa Tengah,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Jawa Timur,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Kalimantan Barat,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Kalimantan Selatan,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Kalimantan Tengah,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Kalimantan Timur,0,0,0,39,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Kalimantan Utara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Kepulauan Bangka Belitung,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Kepulauan Riau,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Lampung,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Maluku Utara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Maluku,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Nusa Tenggara Barat,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Nusa Tenggara Timur,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Papua Barat,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Papua,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Riau,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Sulawesi Barat,0,0,0,40,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Sulawesi Selatan,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Sulawesi Tengah,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Sulawesi Tenggara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Sulawesi Utara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Sumatera Barat,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Sumatera Selatan,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Merah,Sumatera Utara,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Aceh,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Bali,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Banten,0,0,0,39,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Bengkulu,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,DI Yogyakarta,0,0,0,40,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,DKI Jakarta,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Gorontalo,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Jambi,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Jawa Barat,0,0,0,55,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Jawa Tengah,0,0,0,49,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Jawa Timur,0,0,0,49,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Kalimantan Barat,0,0,0,53,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Kalimantan Selatan,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Kalimantan Tengah,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Kalimantan Timur,0,0,0,39,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Kalimantan Utara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Kepulauan Bangka Belitung,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Kepulauan Riau,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Lampung,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Maluku Utara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Maluku,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Nusa Tenggara Barat,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Nusa Tenggara Timur,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Papua Barat,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Papua,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Riau,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Sulawesi Barat,0,0,0,40,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Sulawesi Selatan,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Sulawesi Tengah,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Sulawesi Tenggara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Sulawesi Utara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Sumatera Barat,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Sumatera Selatan,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Bawang Putih Bonggol,Sumatera Utara,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Aceh,0,0,0,34,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Bali,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Banten,0,0,0,28,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Bengkulu,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,DI Yogyakarta,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,DKI Jakarta,0,0,0,33,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Gorontalo,0,0,0,34,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Jambi,0,0,0,29,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Jawa Barat,0,0,0,33,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Jawa Tengah,0,0,0,39,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Jawa Timur,0,0,0,39,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Kalimantan Barat,0,0,0,40,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Kalimantan Selatan,0,0,0,44,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Kalimantan Tengah,0,0,0,34,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Kalimantan Timur,0,0,0,30,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Kalimantan Utara,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Kepulauan Bangka Belitung,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Kepulauan Riau,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Lampung,0,0,0,31,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Maluku Utara,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Maluku,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Nusa Tenggara Barat,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Nusa Tenggara Timur,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Papua Barat,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Papua,0,0,0,34,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Riau,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Sulawesi Barat,0,0,0,42,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Sulawesi Selatan,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Sulawesi Tengah,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Sulawesi Tenggara,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Sulawesi Utara,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Sumatera Barat,0,0,0,29,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Sumatera Selatan,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Medium,Sumatera Utara,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Aceh,0,0,0,34,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Bali,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Banten,0,0,0,30,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Bengkulu,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,DI Yogyakarta,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,DKI Jakarta,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Gorontalo,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Jambi,0,0,0,31,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Jawa Barat,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Jawa Tengah,0,0,0,41,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Jawa Timur,0,0,0,41,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Kalimantan Barat,0,0,0,41,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Kalimantan Selatan,0,0,0,44,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Kalimantan Tengah,0,0,0,34,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Kalimantan Timur,0,0,0,30,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Kalimantan Utara,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Kepulauan Bangka Belitung,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Kepulauan Riau,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Lampung,0,0,0,31,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Maluku Utara,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Maluku,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Nusa Tenggara Barat,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Nusa Tenggara Timur,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Papua Barat,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Papua,0,0,0,34,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Riau,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Sulawesi Barat,0,0,0,42,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Sulawesi Selatan,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Sulawesi Tengah,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Sulawesi Tenggara,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Sulawesi Utara,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Sumatera Barat,0,0,0,28,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Sumatera Selatan,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Beras Premium,Sumatera Utara,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Aceh,0,0,0,34,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Bali,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Banten,0,0,0,30,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Bengkulu,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,DI Yogyakarta,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,DKI Jakarta,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Gorontalo,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Jambi,0,0,0,31,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Jawa Barat,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Jawa Tengah,0,0,0,41,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Jawa Timur,0,0,0,41,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Kalimantan Barat,0,0,0,41,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Kalimantan Selatan,0,0,0,44,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Kalimantan Tengah,0,0,0,34,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Kalimantan Timur,0,0,0,30,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Kalimantan Utara,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Kepulauan Bangka Belitung,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Kepulauan Riau,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Lampung,0,0,0,31,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Maluku Utara,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Maluku,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Nusa Tenggara Barat,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Nusa Tenggara Timur,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Papua Barat,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Papua,0,0,0,34,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Riau,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Sulawesi Barat,0,0,0,42,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Sulawesi Selatan,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Sulawesi Tengah,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Sulawesi Tenggara,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Sulawesi Utara,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Sumatera Barat,0,0,0,28,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Sumatera Selatan,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Merah Keriting,Sumatera Utara,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Aceh,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Bali,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Banten,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Bengkulu,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,DI Yogyakarta,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,DKI Jakarta,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Gorontalo,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Jambi,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Jawa Barat,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Jawa Tengah,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Jawa Timur,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Kalimantan Barat,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Kalimantan Selatan,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Kalimantan Tengah,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Kalimantan Timur,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Kalimantan Utara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Kepulauan Bangka Belitung,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Kepulauan Riau,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Lampung,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Maluku Utara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Maluku,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Nusa Tenggara Barat,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Nusa Tenggara Timur,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Papua Barat,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Papua,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Riau,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Sulawesi Barat,0,0,0,39,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Sulawesi Selatan,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Sulawesi Tengah,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Sulawesi Tenggara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Sulawesi Utara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Sumatera Barat,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Sumatera Selatan,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Cabai Rawit Merah,Sumatera Utara,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Aceh,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Bali,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Banten,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Bengkulu,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,DI Yogyakarta,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,DKI Jakarta,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Gorontalo,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Jambi,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Jawa Barat,0,0,0,35,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Jawa Tengah,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Jawa Timur,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Kalimantan Barat,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Kalimantan Selatan,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Kalimantan Tengah,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Kalimantan Timur,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Kalimantan Utara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Kepulauan Bangka Belitung,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Kepulauan Riau,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Lampung,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Maluku Utara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Maluku,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Nusa Tenggara Barat,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Nusa Tenggara Timur,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Papua Barat,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Papua,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Riau,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Sulawesi Barat,0,0,0,39,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Sulawesi Selatan,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Sulawesi Tengah,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Sulawesi Tenggara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Sulawesi Utara,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Sumatera Barat,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Sumatera Selatan,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Ayam Ras,Sumatera Utara,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,Aceh,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,Bali,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,Banten,0,0,0,39,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,Bengkulu,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,DI Yogyakarta,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,DKI Jakarta,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,Gorontalo,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,Jambi,0,0,0,36,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,Jawa Barat,0,0,0,23,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,Jawa Tengah,0,0,0,31,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,Jawa Timur,0,0,0,31,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,Kalimantan Barat,0,0,0,30,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,Kalimantan Selatan,0,0,0,37,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,Kalimantan Tengah,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
2024-11-05,Daging Sapi Murni,Kalimantan Timur,0,0,0,38,0,3329.0,424.0,14502.0,3329.0
